job_from,job_to,coverage
R0002_55025944,R0043_55035181,0.40816326530612246
R0002_55025944,R0043_55032758,0.40816326530612246
R0002_55025944,R0043_55039681,0.40816326530612246
R0002_55025944,R0043_55039682,0.40816326530612246
R0002_55025944,R0043_55039683,0.40816326530612246
R0002_55025944,R0043_55039684,0.40816326530612246
R0002_55025944,R0043_55032632,0.40816326530612246
R0002_55025944,R0043_55021537,0.40816326530612246
R0002_55025944,R0043_55041926,0.40816326530612246
R0002_55025944,R0043_55029012,0.40816326530612246
R0002_55025944,R0043_55034882,0.40816326530612246
R0002_55025944,R0043_55039679,0.40816326530612246
R0002_55025944,R0043_55032862,0.40816326530612246
R0002_55025944,R0043_55032759,0.40816326530612246
R0002_55025944,R0043_55037980,0.40816326530612246
R0002_55025944,R0043_55037979,0.40816326530612246
R0002_55025944,R0043_55027552,0.40816326530612246
R0002_55025944,R0043_55034879,0.40816326530612246
R0002_55025944,R0043_55032908,0.40816326530612246
R0002_55025944,R0043_55039686,0.40816326530612246
R0002_55025944,R0043_55032863,0.40816326530612246
R0002_55025944,R0043_55009127,0.40816326530612246
R0002_55025944,R0043_55036250,0.40816326530612246
R0002_55025944,R0043_55034880,0.40816326530612246
R0002_55025944,R0043_55032860,0.40816326530612246
R0002_55025944,R0043_55029506,0.40816326530612246
R0002_55025944,R0043_55031288,0.40816326530612246
R0002_55025944,R0043_55036124,0.40816326530612246
R0002_55025944,R0043_55039830,0.40816326530612246
R0002_55025944,R0043_55034325,0.40816326530612246
R0002_55025944,R0043_55039829,0.40816326530612246
R0002_55025944,R0043_55031080,0.40816326530612246
R0002_55025944,R0043_55031077,0.40816326530612246
R0002_55025944,R0043_55017366,0.40816326530612246
R0002_55025944,R0043_55034335,0.40816326530612246
R0002_55025944,R0043_55031005,0.40816326530612246
R0002_55025944,R0055_55007584,0.4897959183673469
R0002_55025944,R0055_55007583,0.4897959183673469
R0002_55025944,R0204_55005925,0.5306122448979592
R0002_55025944,R0204_55032685,0.5306122448979592
R0002_55025944,R0204_55035156,0.5306122448979592
R0002_55025944,R0204_55022352,0.5306122448979592
R0002_55025944,R0204_55004131,0.5306122448979592
R0002_55025944,R0207_55036375,0.46938775510204084
R0002_55025944,R0207_55032672,0.46938775510204084
R0002_55025944,R0207_55032673,0.46938775510204084
R0002_55025944,R0290_55038074,0.46938775510204084
R0002_55025944,R0290_55041439,0.46938775510204084
R0002_55025944,R0290_55041442,0.46938775510204084
R0002_55025944,R0290_55041438,0.46938775510204084
R0002_55025944,R0290_55041440,0.46938775510204084
R0002_55025944,R0290_55041441,0.46938775510204084
R0002_55025944,R0290_55030423,0.46938775510204084
R0002_55025944,R0290_55039755,0.46938775510204084
R0002_55025944,R0290_55026840,0.46938775510204084
R0002_55025944,R0290_55038681,0.46938775510204084
R0002_55025944,R0290_55033209,0.46938775510204084
R0002_55025944,R0290_55043722,0.46938775510204084
R0002_55025944,R0377_55039577,0.5510204081632653
R0002_55025944,R0377_55032663,0.5510204081632653
R0002_55025944,R0377_55036003,0.5510204081632653
R0002_55025944,R0377_55036004,0.5510204081632653
R0002_55025944,R0377_55036006,0.5510204081632653
R0002_55025944,R0377_55036007,0.5510204081632653
R0002_55025944,R0377_55036008,0.5510204081632653
R0002_55025944,R0377_55036009,0.5510204081632653
R0002_55025944,R0377_55043375,0.5510204081632653
R0002_55025944,R0377_55032655,0.5510204081632653
R0002_55025944,R0377_55034860,0.5510204081632653
R0002_55025944,R0377_55042881,0.5510204081632653
R0002_55025944,R0377_55033035,0.5510204081632653
R0002_55025944,R0377_55044076,0.5510204081632653
R0002_55025944,R0377_55036698,0.5510204081632653
R0002_55025944,R0377_55032664,0.5510204081632653
R0002_55025944,R0377_55038331,0.5510204081632653
R0002_55025944,R0377_55041814,0.5510204081632653
R0002_55025944,R0377_55041025,0.5510204081632653
R0002_55025944,R0377_55039651,0.5510204081632653
R0002_55025944,R0377_55044100,0.5510204081632653
R0002_55025944,R0377_55026719,0.5510204081632653
R0002_55024341,R0002_55043311,1.0
R0002_55024341,R0002_55036002,1.0
R0002_55024341,R0002_55015378,1.0
R0002_55024341,R0002_55032731,1.0
R0002_55024341,R0002_55025944,1.0
R0002_55024341,R0002_55041509,1.0
R0002_55024341,R0002_55036059,1.0
R0002_55024341,R0002_55037787,1.0
R0002_55024341,R0002_55039851,1.0
R0002_55024341,R0002_55032782,1.0
R0002_55024341,R0002_55036171,1.0
R0002_55024341,R0002_55035505,1.0
R0002_55024341,R0002_55011002,1.0
R0002_55024341,R0002_55031467,1.0
R0002_55024341,R0002_55028991,1.0
R0002_55024341,R0002_55027831,1.0
R0002_55024341,R0002_55038839,1.0
R0002_55024341,R0002_55019960,1.0
R0002_55024341,R0002_55033035,1.0
R0002_55024341,R0002_55006197,1.0
R0002_55024341,R0002_55036505,1.0
R0002_55024341,R0002_55044076,1.0
R0002_55024341,R0002_55036050,1.0
R0002_55024341,R0002_55037530,1.0
R0002_55024341,R0002_55040793,1.0
R0002_55024341,R0002_55043136,1.0
R0002_55024341,R0002_55014421,1.0
R0002_55024341,R0002_55003518,1.0
R0002_55024341,R0002_55027319,1.0
R0002_55024341,R0002_55035727,1.0
R0002_55024341,R0002_55032858,1.0
R0002_55024341,R0002_55029026,1.0
R0002_55024341,R0002_55039889,1.0
R0002_55024341,R0002_55041025,1.0
R0002_55024341,R0002_55041833,1.0
R0002_55024341,R0002_55031084,1.0
R0002_55024341,R0002_55030125,1.0
R0002_55024341,R0002_55011220,1.0
R0002_55024341,R0002_55043779,1.0
R0002_55024341,R0002_55026664,1.0
R0002_55024341,R0002_55037878,1.0
R0002_55024341,R0002_55043901,1.0
R0002_55024341,R0002_55037718,1.0
R0002_55024341,R0002_55042075,1.0
R0002_55024341,R0002_55031358,1.0
R0002_55024341,R0002_55025080,1.0
R0002_55024341,R0002_55037283,1.0
R0002_55024341,R0002_55019387,1.0
R0002_55024341,R0043_55035478,0.40816326530612246
R0002_55024341,R0043_55032756,0.40816326530612246
R0002_55024341,R0043_55039677,0.40816326530612246
R0002_55024341,R0043_55039678,0.40816326530612246
R0002_55024341,R0043_55029067,0.40816326530612246
R0002_55024341,R0043_55036252,0.40816326530612246
R0002_55024341,R0043_55034675,0.40816326530612246
R0002_55024341,R0043_55031083,0.40816326530612246
R0002_55024341,R0043_55036209,0.40816326530612246
R0002_55024341,R0043_55035181,0.40816326530612246
R0002_55024341,R0043_55032758,0.40816326530612246
R0002_55024341,R0043_55039681,0.40816326530612246
R0002_55024341,R0043_55039682,0.40816326530612246
R0002_55024341,R0043_55039683,0.40816326530612246
R0002_55024341,R0043_55039684,0.40816326530612246
R0002_55024341,R0043_55032632,0.40816326530612246
R0002_55024341,R0043_55021537,0.40816326530612246
R0002_55024341,R0043_55041926,0.40816326530612246
R0002_55024341,R0043_55029012,0.40816326530612246
R0002_55024341,R0043_55034882,0.40816326530612246
R0002_55024341,R0043_55039679,0.40816326530612246
R0002_55024341,R0043_55032862,0.40816326530612246
R0002_55024341,R0043_55032759,0.40816326530612246
R0002_55024341,R0043_55037980,0.40816326530612246
R0002_55024341,R0043_55037979,0.40816326530612246
R0002_55024341,R0043_55027552,0.40816326530612246
R0002_55024341,R0043_55034879,0.40816326530612246
R0002_55024341,R0043_55032908,0.40816326530612246
R0002_55024341,R0043_55039686,0.40816326530612246
R0002_55024341,R0043_55032863,0.40816326530612246
R0002_55024341,R0043_55009127,0.40816326530612246
R0002_55024341,R0043_55036250,0.40816326530612246
R0002_55024341,R0043_55034880,0.40816326530612246
R0002_55024341,R0043_55032860,0.40816326530612246
R0002_55024341,R0043_55029506,0.40816326530612246
R0002_55024341,R0043_55031288,0.40816326530612246
R0002_55024341,R0043_55036124,0.40816326530612246
R0002_55024341,R0043_55039830,0.40816326530612246
R0002_55024341,R0043_55034325,0.40816326530612246
R0002_55024341,R0043_55039829,0.40816326530612246
R0002_55024341,R0043_55031080,0.40816326530612246
R0002_55024341,R0043_55031077,0.40816326530612246
R0002_55024341,R0043_55017366,0.40816326530612246
R0002_55024341,R0043_55034335,0.40816326530612246
R0002_55024341,R0043_55031005,0.40816326530612246
R0002_55024341,R0055_55007584,0.4897959183673469
R0002_55024341,R0055_55007583,0.4897959183673469
R0002_55024341,R0204_55005925,0.5306122448979592
R0002_55024341,R0204_55032685,0.5306122448979592
R0002_55024341,R0204_55035156,0.5306122448979592
R0002_55024341,R0204_55022352,0.5306122448979592
R0002_55024341,R0204_55004131,0.5306122448979592
R0002_55024341,R0207_55036375,0.46938775510204084
R0002_55024341,R0207_55032672,0.46938775510204084
R0002_55024341,R0207_55032673,0.46938775510204084
R0002_55024341,R0290_55038074,0.46938775510204084
R0002_55024341,R0290_55041439,0.46938775510204084
R0002_55024341,R0290_55041442,0.46938775510204084
R0002_55024341,R0290_55041438,0.46938775510204084
R0002_55024341,R0290_55041440,0.46938775510204084
R0002_55024341,R0290_55041441,0.46938775510204084
R0002_55024341,R0290_55030423,0.46938775510204084
R0002_55024341,R0290_55039755,0.46938775510204084
R0002_55024341,R0290_55026840,0.46938775510204084
R0002_55024341,R0290_55038681,0.46938775510204084
R0002_55024341,R0290_55033209,0.46938775510204084
R0002_55024341,R0290_55043722,0.46938775510204084
R0002_55024341,R0377_55039577,0.5510204081632653
R0002_55024341,R0377_55032663,0.5510204081632653
R0002_55024341,R0377_55036003,0.5510204081632653
R0002_55024341,R0377_55036004,0.5510204081632653
R0002_55024341,R0377_55036006,0.5510204081632653
R0002_55024341,R0377_55036007,0.5510204081632653
R0002_55024341,R0377_55036008,0.5510204081632653
R0002_55024341,R0377_55036009,0.5510204081632653
R0002_55024341,R0377_55043375,0.5510204081632653
R0002_55024341,R0377_55032655,0.5510204081632653
R0002_55024341,R0377_55034860,0.5510204081632653
R0002_55024341,R0377_55042881,0.5510204081632653
R0002_55024341,R0377_55033035,0.5510204081632653
R0002_55024341,R0377_55044076,0.5510204081632653
R0002_55024341,R0377_55036698,0.5510204081632653
R0002_55024341,R0377_55032664,0.5510204081632653
R0002_55024341,R0377_55038331,0.5510204081632653
R0002_55024341,R0377_55041814,0.5510204081632653
R0002_55024341,R0377_55041025,0.5510204081632653
R0002_55024341,R0377_55039651,0.5510204081632653
R0002_55024341,R0377_55044100,0.5510204081632653
R0002_55024341,R0377_55026719,0.5510204081632653
R0002_55041509,R0002_55043311,1.0
R0002_55041509,R0002_55036002,1.0
R0002_55041509,R0002_55015378,1.0
R0002_55041509,R0002_55032731,1.0
R0002_55041509,R0002_55025944,1.0
R0002_55041509,R0002_55024341,1.0
R0002_55041509,R0002_55036059,1.0
R0002_55041509,R0002_55037787,1.0
R0002_55041509,R0002_55039851,1.0
R0002_55041509,R0002_55032782,1.0
R0002_55041509,R0002_55036171,1.0
R0002_55041509,R0002_55035505,1.0
R0002_55041509,R0002_55011002,1.0
R0002_55041509,R0002_55031467,1.0
R0002_55041509,R0002_55028991,1.0
R0002_55041509,R0002_55027831,1.0
R0002_55041509,R0002_55038839,1.0
R0002_55041509,R0002_55019960,1.0
R0002_55041509,R0002_55033035,1.0
R0002_55041509,R0002_55006197,1.0
R0002_55041509,R0002_55036505,1.0
R0002_55041509,R0002_55044076,1.0
R0002_55041509,R0002_55036050,1.0
R0002_55041509,R0002_55037530,1.0
R0002_55041509,R0002_55040793,1.0
R0002_55041509,R0002_55043136,1.0
R0002_55041509,R0002_55014421,1.0
R0002_55041509,R0002_55003518,1.0
R0002_55041509,R0002_55027319,1.0
R0002_55041509,R0002_55035727,1.0
R0002_55041509,R0002_55032858,1.0
R0002_55041509,R0002_55029026,1.0
R0002_55041509,R0002_55039889,1.0
R0002_55041509,R0002_55041025,1.0
R0002_55041509,R0002_55041833,1.0
R0002_55041509,R0002_55031084,1.0
R0002_55041509,R0002_55030125,1.0
R0002_55041509,R0002_55011220,1.0
R0002_55041509,R0002_55043779,1.0
R0002_55041509,R0002_55026664,1.0
R0002_55041509,R0002_55037878,1.0
R0002_55041509,R0002_55043901,1.0
R0002_55041509,R0002_55037718,1.0
R0002_55041509,R0002_55042075,1.0
R0002_55041509,R0002_55031358,1.0
R0002_55041509,R0002_55025080,1.0
R0002_55041509,R0002_55037283,1.0
R0002_55041509,R0002_55019387,1.0
R0002_55041509,R0043_55035478,0.40816326530612246
R0002_55041509,R0043_55032756,0.40816326530612246
R0002_55041509,R0043_55039677,0.40816326530612246
R0002_55041509,R0043_55039678,0.40816326530612246
R0002_55041509,R0043_55029067,0.40816326530612246
R0002_55041509,R0043_55036252,0.40816326530612246
R0002_55041509,R0043_55034675,0.40816326530612246
R0002_55041509,R0043_55031083,0.40816326530612246
R0002_55041509,R0043_55036209,0.40816326530612246
R0002_55041509,R0043_55035181,0.40816326530612246
R0002_55041509,R0043_55032758,0.40816326530612246
R0002_55041509,R0043_55039681,0.40816326530612246
R0002_55041509,R0043_55039682,0.40816326530612246
R0002_55041509,R0043_55039683,0.40816326530612246
R0002_55041509,R0043_55039684,0.40816326530612246
R0002_55041509,R0043_55032632,0.40816326530612246
R0002_55041509,R0043_55021537,0.40816326530612246
R0002_55041509,R0043_55041926,0.40816326530612246
R0002_55041509,R0043_55029012,0.40816326530612246
R0002_55041509,R0043_55034882,0.40816326530612246
R0002_55041509,R0043_55039679,0.40816326530612246
R0002_55041509,R0043_55032862,0.40816326530612246
R0002_55041509,R0043_55032759,0.40816326530612246
R0002_55041509,R0043_55037980,0.40816326530612246
R0002_55041509,R0043_55037979,0.40816326530612246
R0002_55041509,R0043_55027552,0.40816326530612246
R0002_55041509,R0043_55034879,0.40816326530612246
R0002_55041509,R0043_55032908,0.40816326530612246
R0002_55041509,R0043_55039686,0.40816326530612246
R0002_55041509,R0043_55032863,0.40816326530612246
R0002_55041509,R0043_55009127,0.40816326530612246
R0002_55041509,R0043_55036250,0.40816326530612246
R0002_55041509,R0043_55034880,0.40816326530612246
R0002_55041509,R0043_55032860,0.40816326530612246
R0002_55041509,R0043_55029506,0.40816326530612246
R0002_55041509,R0043_55031288,0.40816326530612246
R0002_55041509,R0043_55036124,0.40816326530612246
R0002_55041509,R0043_55039830,0.40816326530612246
R0002_55041509,R0043_55034325,0.40816326530612246
R0002_55041509,R0043_55039829,0.40816326530612246
R0002_55041509,R0043_55031080,0.40816326530612246
R0002_55041509,R0043_55031077,0.40816326530612246
R0002_55041509,R0043_55017366,0.40816326530612246
R0002_55041509,R0043_55034335,0.40816326530612246
R0002_55041509,R0043_55031005,0.40816326530612246
R0002_55041509,R0055_55007584,0.4897959183673469
R0002_55041509,R0055_55007583,0.4897959183673469
R0002_55041509,R0204_55005925,0.5306122448979592
R0002_55041509,R0204_55032685,0.5306122448979592
R0002_55041509,R0204_55035156,0.5306122448979592
R0002_55041509,R0204_55022352,0.5306122448979592
R0002_55041509,R0204_55004131,0.5306122448979592
R0002_55041509,R0207_55036375,0.46938775510204084
R0002_55041509,R0207_55032672,0.46938775510204084
R0002_55041509,R0207_55032673,0.46938775510204084
R0002_55041509,R0290_55038074,0.46938775510204084
R0002_55041509,R0290_55041439,0.46938775510204084
R0002_55041509,R0290_55041442,0.46938775510204084
R0002_55041509,R0290_55041438,0.46938775510204084
R0002_55041509,R0290_55041440,0.46938775510204084
R0002_55041509,R0290_55041441,0.46938775510204084
R0002_55041509,R0290_55030423,0.46938775510204084
R0002_55041509,R0290_55039755,0.46938775510204084
R0002_55041509,R0290_55026840,0.46938775510204084
R0002_55041509,R0290_55038681,0.46938775510204084
R0002_55041509,R0290_55033209,0.46938775510204084
R0002_55041509,R0290_55043722,0.46938775510204084
R0002_55041509,R0377_55039577,0.5510204081632653
R0002_55041509,R0377_55032663,0.5510204081632653
R0002_55041509,R0377_55036003,0.5510204081632653
R0002_55041509,R0377_55036004,0.5510204081632653
R0002_55041509,R0377_55036006,0.5510204081632653
R0002_55041509,R0377_55036007,0.5510204081632653
R0002_55041509,R0377_55036008,0.5510204081632653
R0002_55041509,R0377_55036009,0.5510204081632653
R0002_55041509,R0377_55043375,0.5510204081632653
R0002_55041509,R0377_55032655,0.5510204081632653
R0002_55041509,R0377_55034860,0.5510204081632653
R0002_55041509,R0377_55042881,0.5510204081632653
R0002_55041509,R0377_55033035,0.5510204081632653
R0002_55041509,R0377_55044076,0.5510204081632653
R0002_55041509,R0377_55036698,0.5510204081632653
R0002_55041509,R0377_55032664,0.5510204081632653
R0002_55041509,R0377_55038331,0.5510204081632653
R0002_55041509,R0377_55041814,0.5510204081632653
R0002_55041509,R0377_55041025,0.5510204081632653
R0002_55041509,R0377_55039651,0.5510204081632653
R0002_55041509,R0377_55044100,0.5510204081632653
R0002_55041509,R0377_55026719,0.5510204081632653
R0002_55036059,R0002_55043311,1.0
R0002_55036059,R0002_55036002,1.0
R0002_55036059,R0002_55015378,1.0
R0002_55036059,R0002_55032731,1.0
R0002_55036059,R0002_55025944,1.0
R0002_55036059,R0002_55024341,1.0
R0002_55036059,R0002_55041509,1.0
R0002_55036059,R0002_55037787,1.0
R0002_55036059,R0002_55039851,1.0
R0002_55036059,R0002_55032782,1.0
R0002_55036059,R0002_55036171,1.0
R0002_55036059,R0002_55035505,1.0
R0002_55036059,R0002_55011002,1.0
R0002_55036059,R0002_55031467,1.0
R0002_55036059,R0002_55028991,1.0
R0002_55036059,R0002_55027831,1.0
R0002_55036059,R0002_55038839,1.0
R0002_55036059,R0002_55019960,1.0
R0002_55036059,R0002_55033035,1.0
R0002_55036059,R0002_55006197,1.0
R0002_55036059,R0002_55036505,1.0
R0002_55036059,R0002_55044076,1.0
R0002_55036059,R0002_55036050,1.0
R0002_55036059,R0002_55037530,1.0
R0002_55036059,R0002_55040793,1.0
R0002_55036059,R0002_55043136,1.0
R0002_55036059,R0002_55014421,1.0
R0002_55036059,R0002_55003518,1.0
R0002_55036059,R0002_55027319,1.0
R0002_55036059,R0002_55035727,1.0
R0002_55036059,R0002_55032858,1.0
R0002_55036059,R0002_55029026,1.0
R0002_55036059,R0002_55039889,1.0
R0002_55036059,R0002_55041025,1.0
R0002_55036059,R0002_55041833,1.0
R0002_55036059,R0002_55031084,1.0
R0002_55036059,R0002_55030125,1.0
R0002_55036059,R0002_55011220,1.0
R0002_55036059,R0002_55043779,1.0
R0002_55036059,R0002_55026664,1.0
R0002_55036059,R0002_55037878,1.0
R0002_55036059,R0002_55043901,1.0
R0002_55036059,R0002_55037718,1.0
R0002_55036059,R0002_55042075,1.0
R0002_55036059,R0002_55031358,1.0
R0002_55036059,R0002_55025080,1.0
R0002_55036059,R0002_55037283,1.0
R0002_55036059,R0002_55019387,1.0
R0002_55036059,R0043_55035478,0.40816326530612246
R0002_55036059,R0043_55032756,0.40816326530612246
R0002_55036059,R0043_55039677,0.40816326530612246
R0002_55036059,R0043_55039678,0.40816326530612246
R0002_55036059,R0043_55029067,0.40816326530612246
R0002_55036059,R0043_55036252,0.40816326530612246
R0002_55036059,R0043_55034675,0.40816326530612246
R0002_55036059,R0043_55031083,0.40816326530612246
R0002_55036059,R0043_55036209,0.40816326530612246
R0002_55036059,R0043_55035181,0.40816326530612246
R0002_55036059,R0043_55032758,0.40816326530612246
R0002_55036059,R0043_55039681,0.40816326530612246
R0002_55036059,R0043_55039682,0.40816326530612246
R0002_55036059,R0043_55039683,0.40816326530612246
R0002_55036059,R0043_55039684,0.40816326530612246
R0002_55036059,R0043_55032632,0.40816326530612246
R0002_55036059,R0043_55021537,0.40816326530612246
R0002_55036059,R0043_55041926,0.40816326530612246
R0002_55036059,R0043_55029012,0.40816326530612246
R0002_55036059,R0043_55034882,0.40816326530612246
